time,oscillator_id,send_count,cycle_index,record_type,action,carrier_sense_start,carrier_sense_end,blocking_oscillator_id,blocking_transmission_start,blocking_transmission_end,min_gap_rad,new_max_abs_dev,new_mean_abs_dev,selected_run_index,highlighted_device
700413.6708591696,28,128.0,140,send,,,,,,,,,,0,20
700505.2019100026,21,113.0,140,send,,,,,,,,,,0,20
700596.9319133614,22,140.0,140,send,,,,,,,,,,0,20
700674.2850836224,16,89.0,141,send,,,,,,,,,,0,20
700765.7570275138,2,69.0,141,send,,,,,,,,,,0,20
700843.7556114452,6,141.0,141,send,,,,,,,,,,0,20
700928.0345446386,39,141.0,141,send,,,,,,,,,,0,20
701019.5319576254,41,141.0,141,send,,,,,,,,,,0,20
701110.5844827088,24,101.0,141,send,,,,,,,,,,0,20
701200.885901119,12,141.0,141,send,,,,,,,,,,0,20
701299.215321167,49,134.0,141,send,,,,,,,,,,0,20
701400.8030783767,37,117.0,141,send,,,,,,,,,,0,20
701493.7860929967,46,110.0,141,send,,,,,,,,,,0,20
701604.0300597704,26,141.0,141,send,,,,,,,,,,0,20
701704.1847576749,33,141.0,141,send,,,,,,,,,,0,20
701814.9265046223,0,141.0,141,send,,,,,,,,,,0,20
701910.0962436036,3,139.0,141,send,,,,,,,,,,0,20
702013.3318538516,8,141.0,141,send,,,,,,,,,,0,20
702116.6015587068,19,141.0,141,send,,,,,,,,,,0,20
702228.7914242261,42,141.0,141,send,,,,,,,,,,0,20
702333.5391851205,31,140.0,141,send,,,,,,,,,,0,20
702439.2901801928,27,141.0,141,send,,,,,,,,,,0,20
702544.2774398769,7,141.0,141,send,,,,,,,,,,0,20
702650.2575994021,17,141.0,141,send,,,,,,,,,,0,20
702760.9975098196,14,141.0,141,send,,,,,,,,,,0,20
702870.2174831219,38,141.0,141,send,,,,,,,,,,0,20
702979.6647575682,23,88.0,141,send,,,,,,,,,,0,20
703087.5354314718,10,141.0,141,send,,,,,,,,,,0,20
703206.8455030042,48,141.0,141,send,,,,,,,,,,0,20
703315.3180615,34,141.0,141,send,,,,,,,,,,0,20
703443.272633929,1,141.0,141,send,,,,,,,,,,0,20
703561.345606815,40,141.0,141,send,,,,,,,,,,0,20
703681.834619389,15,141.0,141,send,,,,,,,,,,0,20
703794.0778927912,36,133.0,141,send,,,,,,,,,,0,20
703917.0503892063,43,106.0,141,send,,,,,,,,,,0,20
704031.851295097,45,141.0,141,send,,,,,,,,,,0,20
704154.8206828962,18,141.0,141,send,,,,,,,,,,0,20
704267.4985843716,47,141.0,141,send,,,,,,,,,,0,20
704383.2695820141,32,141.0,141,send,,,,,,,,,,0,20
704497.7349152117,5,141.0,141,send,,,,,,,,,,0,20
704613.4955537195,44,141.0,141,send,,,,,,,,,,0,20
704728.8476648836,9,132.0,141,send,,,,,,,,,,0,20
704826.6790037806,11,141.0,141,send,,,,,,,,,,0,20
704934.288144316,30,141.0,141,send,,,,,,,,,,0,20
705033.8319812288,13,141.0,141,send,,,,,,,,,,0,20
705133.5624752895,4,141.0,141,send,,,,,,,,,,0,20
705233.5193587202,25,141.0,141,send,,,,,,,,,,0,20
705325.5734708243,35,135.0,141,send,,,,,,,,,,0,20
705417.375684283,28,129.0,141,send,,,,,,,,,,0,20
705509.2187850451,21,114.0,141,send,,,,,,,,,,0,20
705593.5350984398,22,141.0,141,send,,,,,,,,,,0,20
705677.6818985441,16,90.0,142,send,,,,,,,,,,0,20
705762.3319609414,2,70.0,142,send,,,,,,,,,,0,20
705847.1806780176,6,142.0,142,send,,,,,,,,,,0,20
705931.7344000819,39,142.0,142,send,,,,,,,,,,0,20
706015.5359909005,41,142.0,142,send,,,,,,,,,,0,20
706106.6213371431,24,102.0,142,send,,,,,,,,,,0,20
706133.0175841968,29,41.0,142,send,,,,,,,,,,0,20
706204.8490466847,12,142.0,142,send,,,,,,,,,,0,20
706303.529078165,49,135.0,142,send,,,,,,,,,,0,20
706396.722771323,37,118.0,142,send,,,,,,,,,,0,20
706497.8664000503,46,111.0,142,send,,,,,,,,,,0,20
706599.6366463607,26,142.0,142,send,,,,,,,,,,0,20
706708.5781710846,33,142.0,142,send,,,,,,,,,,0,20
706810.7506917386,0,142.0,142,send,,,,,,,,,,0,20
706914.2720564874,3,140.0,142,send,,,,,,,,,,0,20
707017.8596677945,8,142.0,142,send,,,,,,,,,,0,20
707121.1308596039,19,142.0,142,send,,,,,,,,,,0,20
707224.1976695107,42,142.0,142,send,,,,,,,,,,0,20
707338.1329398359,31,141.0,142,send,,,,,,,,,,0,20
707434.6859831028,27,142.0,142,send,,,,,,,,,,0,20
707548.881636967,7,142.0,142,send,,,,,,,,,,0,20
707654.9050834089,17,142.0,142,send,,,,,,,,,,0,20
707756.2088320797,14,142.0,142,send,,,,,,,,,,0,20
707875.0061608618,38,142.0,142,send,,,,,,,,,,0,20
707974.9348738886,23,89.0,142,send,,,,,,,,,,0,20
708092.2653151513,10,142.0,142,send,,,,,,,,,,0,20
708202.0893912542,48,142.0,142,send,,,,,,,,,,0,20
708320.0741732499,34,142.0,142,send,,,,,,,,,,0,20
708438.098546901,1,142.0,142,send,,,,,,,,,,0,20
708566.519693843,40,142.0,142,send,,,,,,,,,,0,20
708676.914255306,15,142.0,142,send,,,,,,,,,,0,20
708798.9982568743,36,134.0,142,send,,,,,,,,,,0,20
708912.018677313,43,107.0,142,send,,,,,,,,,,0,20
709036.8830069903,45,142.0,142,send,,,,,,,,,,0,20
709149.8813934461,18,142.0,142,send,,,,,,,,,,0,20
709272.4378738217,47,142.0,142,send,,,,,,,,,,0,20
709378.2524765081,32,142.0,142,send,,,,,,,,,,0,20
709502.7520207176,5,142.0,142,send,,,,,,,,,,0,20
709608.4398515973,44,142.0,142,send,,,,,,,,,,0,20
709724.5556484571,9,133.0,142,send,,,,,,,,,,0,20
709830.971020207,11,142.0,142,send,,,,,,,,,,0,20
709929.9213867577,30,142.0,142,send,,,,,,,,,,0,20
710038.198738787,13,142.0,142,send,,,,,,,,,,0,20
710137.9373781908,4,142.0,142,send,,,,,,,,,,0,20
710229.479631123,25,142.0,142,send,,,,,,,,,,0,20
710321.5447484654,35,136.0,142,send,,,,,,,,,,0,20
710421.4044066418,28,130.0,142,send,,,,,,,,,,0,20
710505.5172947504,21,115.0,142,send,,,,,,,,,,0,20
710589.8410220023,22,142.0,142,send,,,,,,,,,,0,20
710681.3759749816,16,91.0,143,send,,,,,,,,,,0,20
710766.048047638,2,71.0,143,send,,,,,,,,,,0,20
710843.4688046665,6,143.0,143,send,,,,,,,,,,0,20
710928.0554222841,39,143.0,143,send,,,,,,,,,,0,20
711019.2149686983,41,143.0,143,send,,,,,,,,,,0,20
711105.4605824485,24,103.0,143,send,,,,,,,,,,0,20
711134.1783388914,29,42.0,143,send,,,,,,,,,,0,20
711208.0040708319,12,143.0,143,send,,,,,,,,,,0,20
711299.4395683114,49,136.0,143,send,,,,,,,,,,0,20
711400.8122811766,37,119.0,143,send,,,,,,,,,,0,20
711502.3029614706,46,112.0,143,send,,,,,,,,,,0,20
711604.1005441716,26,143.0,143,send,,,,,,,,,,0,20
711704.0967253858,33,143.0,143,send,,,,,,,,,,0,20
711815.2321374374,0,143.0,143,send,,,,,,,,,,0,20
711918.8123326661,3,141.0,143,send,,,,,,,,,,0,20
712013.3303020478,8,143.0,143,send,,,,,,,,,,0,20
712116.610407603,19,143.0,143,send,,,,,,,,,,0,20
712228.7181215116,42,143.0,143,send,,,,,,,,,,0,20
712333.8967269672,31,142.0,143,send,,,,,,,,,,0,20
712438.9221959715,27,143.0,143,send,,,,,,,,,,0,20
712544.2322659679,7,143.0,143,send,,,,,,,,,,0,20
712650.4615364431,17,143.0,143,send,,,,,,,,,,0,20
712760.6523790455,14,143.0,143,send,,,,,,,,,,0,20
712870.6226083462,38,143.0,143,send,,,,,,,,,,0,20
712979.3184264043,23,90.0,143,send,,,,,,,,,,0,20
713087.4503188272,10,143.0,143,send,,,,,,,,,,0,20
713206.9043875784,48,143.0,143,send,,,,,,,,,,0,20
713325.2444240265,34,143.0,143,send,,,,,,,,,,0,20
713443.270519899,1,143.0,143,send,,,,,,,,,,0,20
713561.6798460727,40,143.0,143,send,,,,,,,,,,0,20
713681.7541030763,15,143.0,143,send,,,,,,,,,,0,20
713794.0440538776,36,135.0,143,send,,,,,,,,,,0,20
713916.9728803097,43,108.0,143,send,,,,,,,,,,0,20
714031.9297633431,45,143.0,143,send,,,,,,,,,,0,20
714154.8346370934,18,143.0,143,send,,,,,,,,,,0,20
714267.7976070059,47,143.0,143,send,,,,,,,,,,0,20
714382.8927433239,32,143.0,143,send,,,,,,,,,,0,20
714498.117280456,5,143.0,143,send,,,,,,,,,,0,20
714613.0745918589,44,143.0,143,send,,,,,,,,,,0,20
714719.8891930153,9,134.0,143,send,,,,,,,,,,0,20
714826.6301620981,11,143.0,143,send,,,,,,,,,,0,20
714934.2622448667,30,143.0,143,send,,,,,,,,,,0,20
715033.8234804446,13,143.0,143,send,,,,,,,,,,0,20
715133.9200137103,4,143.0,143,send,,,,,,,,,,0,20
715233.4969956035,25,143.0,143,send,,,,,,,,,,0,20
715325.5849568628,35,137.0,143,send,,,,,,,,,,0,20
715417.7118134042,28,131.0,143,send,,,,,,,,,,0,20
715509.209887988,21,116.0,143,send,,,,,,,,,,0,20
715593.5428365465,22,143.0,143,send,,,,,,,,,,0,20
715677.6589256965,16,92.0,144,send,,,,,,,,,,0,20
715762.6482741402,2,72.0,144,send,,,,,,,,,,0,20
715846.8685781644,6,144.0,144,send,,,,,,,,,,0,20
715931.7687342945,39,144.0,144,send,,,,,,,,,,0,20
716015.429110169,41,144.0,144,send,,,,,,,,,,0,20
716104.1977836894,24,104.0,144,send,,,,,,,,,,0,20
716135.4411376505,29,43.0,144,send,,,,,,,,,,0,20
716211.2464404352,12,144.0,144,send,,,,,,,,,,0,20
716303.4522684386,49,137.0,144,send,,,,,,,,,,0,20
716405.2588367847,37,120.0,144,send,,,,,,,,,,0,20
716506.7546634662,46,113.0,144,send,,,,,,,,,,0,20
716599.7140476315,26,144.0,144,send,,,,,,,,,,0,20
716708.4832219259,33,144.0,144,send,,,,,,,,,,0,20
716810.6892956347,0,144.0,144,send,,,,,,,,,,0,20
716914.6649827455,3,142.0,144,send,,,,,,,,,,0,20
717017.4776519684,8,144.0,144,send,,,,,,,,,,0,20
717121.1401620997,19,144.0,144,send,,,,,,,,,,0,20
717224.1055818639,42,144.0,144,send,,,,,,,,,,0,20
717329.2908639531,31,143.0,144,send,,,,,,,,,,0,20
717443.5280589856,27,144.0,144,send,,,,,,,,,,0,20
717548.850537234,7,144.0,144,send,,,,,,,,,,0,20
717655.1198796724,17,144.0,144,send,,,,,,,,,,0,20
717755.831015769,14,144.0,144,send,,,,,,,,,,0,20
717865.8567683998,38,144.0,144,send,,,,,,,,,,0,20
717974.5771593825,23,91.0,144,send,,,,,,,,,,0,20
718092.1915858489,10,144.0,144,send,,,,,,,,,,0,20
718201.7186838314,48,144.0,144,send,,,,,,,,,,0,20
718320.0723761128,34,144.0,144,send,,,,,,,,,,0,20
718448.4425678126,1,144.0,144,send,,,,,,,,,,0,20
718566.8685636857,40,144.0,144,send,,,,,,,,,,0,20
718676.8317064105,15,144.0,144,send,,,,,,,,,,0,20
718798.9664505434,36,136.0,144,send,,,,,,,,,,0,20
718911.9343795433,43,109.0,144,send,,,,,,,,,,0,20
719036.9682641095,45,144.0,144,send,,,,,,,,,,0,20
719149.882935474,18,144.0,144,send,,,,,,,,,,0,20
719272.7493086252,47,144.0,144,send,,,,,,,,,,0,20
719387.9372613742,32,144.0,144,send,,,,,,,,,,0,20
719493.0787610452,5,144.0,144,send,,,,,,,,,,0,20
719608.3907347445,44,144.0,144,send,,,,,,,,,,0,20
719715.2085452985,9,135.0,144,send,,,,,,,,,,0,20
719831.3108098148,11,144.0,144,send,,,,,,,,,,0,20
719929.8947280555,30,144.0,144,send,,,,,,,,,,0,20
720038.1909972558,13,144.0,144,send,,,,,,,,,,0,20
720129.5518097541,4,144.0,144,send,,,,,,,,,,0,20
720229.4557891963,25,144.0,144,send,,,,,,,,,,0,20
720329.6261632701,35,138.0,144,send,,,,,,,,,,0,20
720413.6963791529,28,132.0,144,send,,,,,,,,,,0,20
720505.5076701447,21,117.0,144,send,,,,,,,,,,0,20
720589.8501033055,22,144.0,144,send,,,,,,,,,,0,20
720681.3516589375,16,93.0,145,send,,,,,,,,,,0,20
720758.9509829043,2,73.0,145,send,,,,,,,,,,0,20
720850.5658694003,6,145.0,145,send,,,,,,,,,,0,20
720928.0959331047,39,145.0,145,send,,,,,,,,,,0,20
721019.1019113587,41,145.0,145,send,,,,,,,,,,0,20
721102.8239822205,24,105.0,145,send,,,,,,,,,,0,20
721136.8149391194,29,44.0,145,send,,,,,,,,,,0,20
721214.575491584,12,145.0,145,send,,,,,,,,,,0,20
721307.4986241796,49,138.0,145,send,,,,,,,,,,0,20
721400.8069102776,37,121.0,145,send,,,,,,,,,,0,20
721502.6753886492,46,114.0,145,send,,,,,,,,,,0,20
721603.7933224485,26,145.0,145,send,,,,,,,,,,0,20
721704.0003126377,33,145.0,145,send,,,,,,,,,,0,20
721815.172204923,0,145.0,145,send,,,,,,,,,,0,20
721910.1556150452,3,143.0,145,send,,,,,,,,,,0,20
722021.9870196687,8,145.0,145,send,,,,,,,,,,0,20
722116.6241321566,19,145.0,145,send,,,,,,,,,,0,20
722228.621611807,42,145.0,145,send,,,,,,,,,,0,20
722333.903694693,31,144.0,145,send,,,,,,,,,,0,20
722438.9092467484,27,145.0,145,send,,,,,,,,,,0,20
722553.4693494712,7,145.0,145,send,,,,,,,,,,0,20
722650.7021874859,17,145.0,145,send,,,,,,,,,,0,20
722760.2487079556,14,145.0,145,send,,,,,,,,,,0,20
722861.0898577485,38,145.0,145,send,,,,,,,,,,0,20
722979.3440700339,23,92.0,145,send,,,,,,,,,,0,20
723087.3895274466,10,145.0,145,send,,,,,,,,,,0,20
723206.5207422337,48,145.0,145,send,,,,,,,,,,0,20
723325.258673845,34,145.0,145,send,,,,,,,,,,0,20
723443.2531251305,1,145.0,145,send,,,,,,,,,,0,20
723562.0475091218,40,145.0,145,send,,,,,,,,,,0,20
723681.6527609744,15,145.0,145,send,,,,,,,,,,0,20
723794.014533006,36,137.0,145,send,,,,,,,,,,0,20
723916.8862970807,43,110.0,145,send,,,,,,,,,,0,20
724032.0186654134,45,145.0,145,send,,,,,,,,,,0,20
724154.8325341701,18,145.0,145,send,,,,,,,,,,0,20
724267.7007509529,47,145.0,145,send,,,,,,,,,,0,20
724383.326339495,32,145.0,145,send,,,,,,,,,,0,20
724497.6896829244,5,145.0,145,send,,,,,,,,,,0,20
724603.7067377432,44,145.0,145,send,,,,,,,,,,0,20
724719.8925422998,9,136.0,145,send,,,,,,,,,,0,20
724826.9859449653,11,145.0,145,send,,,,,,,,,,0,20
724934.219592905,30,145.0,145,send,,,,,,,,,,0,20
725034.1815603037,13,145.0,145,send,,,,,,,,,,0,20
725133.5612467063,4,145.0,145,send,,,,,,,,,,0,20
725233.8382624356,25,145.0,145,send,,,,,,,,,,0,20
725325.9354363858,35,139.0,145,send,,,,,,,,,,0,20
725417.3871060372,28,133.0,145,send,,,,,,,,,,0,20
725501.8050374872,21,118.0,145,send,,,,,,,,,,0,20
725593.552735963,22,145.0,145,send,,,,,,,,,,0,20
725677.9440688811,16,94.0,146,send,,,,,,,,,,0,20
725762.3585729607,2,74.0,146,send,,,,,,,,,,0,20
725847.1613111104,6,146.0,146,send,,,,,,,,,,0,20
725931.5004913947,39,146.0,146,send,,,,,,,,,,0,20
726015.4264116742,41,146.0,146,send,,,,,,,,,,0,20
726101.3294364198,24,106.0,146,send,,,,,,,,,,0,20
726138.3094849201,29,45.0,146,send,,,,,,,,,,0,20
726217.9901390817,12,146.0,146,send,,,,,,,,,,0,20
726311.5763154316,49,139.0,146,send,,,,,,,,,,0,20
726404.901425627,37,122.0,146,send,,,,,,,,,,0,20
726498.2399482372,46,115.0,146,send,,,,,,,,,,0,20
726599.3976273052,26,146.0,146,send,,,,,,,,,,0,20
726708.3960077809,33,146.0,146,send,,,,,,,,,,0,20
726811.0045287883,0,146.0,146,send,,,,,,,,,,0,20
726914.32329118,3,144.0,146,send,,,,,,,,,,0,20
727017.8344665265,8,146.0,146,send,,,,,,,,,,0,20
727120.7766852988,19,146.0,146,send,,,,,,,,,,0,20
727224.0045607182,42,146.0,146,send,,,,,,,,,,0,20
727329.2987000553,31,145.0,146,send,,,,,,,,,,0,20
727443.5142413861,27,146.0,146,send,,,,,,,,,,0,20
727549.2034590257,7,146.0,146,send,,,,,,,,,,0,20
727654.9680779313,17,146.0,146,send,,,,,,,,,,0,20
727755.8253432603,14,146.0,146,send,,,,,,,,,,0,20
727865.5132224438,38,146.0,146,send,,,,,,,,,,0,20
727974.6065696077,23,93.0,146,send,,,,,,,,,,0,20
728092.1270278727,10,146.0,146,send,,,,,,,,,,0,20
728201.3177319444,48,146.0,146,send,,,,,,,,,,0,20
728320.0880024569,34,146.0,146,send,,,,,,,,,,0,20
728448.4237965186,1,146.0,146,send,,,,,,,,,,0,20
728567.2529747152,40,146.0,146,send,,,,,,,,,,0,20
728676.7272368625,15,146.0,146,send,,,,,,,,,,0,20
728798.9400571178,36,138.0,146,send,,,,,,,,,,0,20
728911.8401585842,43,111.0,146,send,,,,,,,,,,0,20
729037.0648039099,45,146.0,146,send,,,,,,,,,,0,20
729149.884958128,18,146.0,146,send,,,,,,,,,,0,20
729272.6483269951,47,146.0,146,send,,,,,,,,,,0,20
729378.3136734487,32,146.0,146,send,,,,,,,,,,0,20
729493.0405905524,5,146.0,146,send,,,,,,,,,,0,20
729608.3558301153,44,146.0,146,send,,,,,,,,,,0,20
729715.1965334414,9,137.0,146,send,,,,,,,,,,0,20
729831.6819538237,11,146.0,146,send,,,,,,,,,,0,20
729929.8345893063,30,146.0,146,send,,,,,,,,,,0,20
730029.8219661427,13,146.0,146,send,,,,,,,,,,0,20
730137.9208408672,4,146.0,146,send,,,,,,,,,,0,20
730229.7966535434,25,146.0,146,send,,,,,,,,,,0,20
730321.9220296603,35,140.0,146,send,,,,,,,,,,0,20
730413.6811714416,28,134.0,146,send,,,,,,,,,,0,20
730505.5109720828,21,119.0,146,send,,,,,,,,,,0,20
730589.8479646576,22,146.0,146,send,,,,,,,,,,0,20
730681.6488401865,16,95.0,147,send,,,,,,,,,,0,20
730766.0643576601,2,75.0,147,send,,,,,,,,,,0,20
730843.4588207192,6,147.0,147,send,,,,,,,,,,0,20
730927.8160756396,39,147.0,147,send,,,,,,,,,,0,20
731019.1108274293,41,147.0,147,send,,,,,,,,,,0,20
731099.7035542695,24,107.0,147,send,,,,,,,,,,0,20
731139.9353670704,29,46.0,147,send,,,,,,,,,,0,20
731221.4888241712,12,147.0,147,send,,,,,,,,,,0,20
731307.4810652017,49,140.0,147,send,,,,,,,,,,0,20
731408.9966758569,37,123.0,147,send,,,,,,,,,,0,20
731502.3357843234,46,116.0,147,send,,,,,,,,,,0,20
731603.8348017063,26,147.0,147,send,,,,,,,,,,0,20
731703.8955443018,33,147.0,147,send,,,,,,,,,,0,20
731815.5049922673,0,147.0,147,send,,,,,,,,,,0,20
731918.8547315885,3,145.0,147,send,,,,,,,,,,0,20
732013.3194484882,8,147.0,147,send,,,,,,,,,,0,20
732125.2917033371,19,147.0,147,send,,,,,,,,,,0,20
732228.5320373242,42,147.0,147,send,,,,,,,,,,0,20
732333.91627678,31,146.0,147,send,,,,,,,,,,0,20
732438.8794406687,27,147.0,147,send,,,,,,,,,,0,20
732553.8382597431,7,147.0,147,send,,,,,,,,,,0,20
732650.544010122,17,147.0,147,send,,,,,,,,,,0,20
732760.2494110697,14,147.0,147,send,,,,,,,,,,0,20
732860.7300616992,38,147.0,147,send,,,,,,,,,,0,20
732979.3897303523,23,94.0,147,send,,,,,,,,,,0,20
733087.339625358,10,147.0,147,send,,,,,,,,,,0,20
733206.1051344591,48,147.0,147,send,,,,,,,,,,0,20
733325.2924192771,34,147.0,147,send,,,,,,,,,,0,20
733443.216817621,1,147.0,147,send,,,,,,,,,,0,20
733562.4532181886,40,147.0,147,send,,,,,,,,,,0,20
733681.5269933891,15,147.0,147,send,,,,,,,,,,0,20
733793.9910928,36,139.0,147,send,,,,,,,,,,0,20
733916.789122902,43,112.0,147,send,,,,,,,,,,0,20
734032.1193205516,45,147.0,147,send,,,,,,,,,,0,20
734154.8304414862,18,147.0,147,send,,,,,,,,,,0,20
734268.0145669432,47,147.0,147,send,,,,,,,,,,0,20
734382.9474335007,32,147.0,147,send,,,,,,,,,,0,20
734498.0690820314,5,147.0,147,send,,,,,,,,,,0,20
734603.6708352965,44,147.0,147,send,,,,,,,,,,0,20
734719.8815282602,9,138.0,147,send,,,,,,,,,,0,20
734827.375913041,11,147.0,147,send,,,,,,,,,,0,20
734934.140630089,30,147.0,147,send,,,,,,,,,,0,20
735034.2080784991,13,147.0,147,send,,,,,,,,,,0,20
735133.8889029792,4,147.0,147,send,,,,,,,,,,0,20
735233.8285914314,25,147.0,147,send,,,,,,,,,,0,20
735317.895189107,35,141.0,147,send,,,,,,,,,,0,20
735417.7080119948,28,135.0,147,send,,,,,,,,,,0,20
735501.8085773722,21,120.0,147,send,,,,,,,,,,0,20
735593.5503593682,22,147.0,147,send,,,,,,,,,,0,20
735677.9430111663,16,96.0,148,send,,,,,,,,,,0,20
735762.6657351644,2,76.0,148,send,,,,,,,,,,0,20
735846.8574432149,6,148.0,148,send,,,,,,,,,,0,20
735931.5193565333,39,148.0,148,send,,,,,,,,,,0,20
736015.5722305228,41,148.0,148,send,,,,,,,,,,0,20
736097.934820426,24,108.0,148,send,,,,,,,,,,0,20
736141.7041009138,29,47.0,148,send,,,,,,,,,,0,20
736225.0694570969,12,148.0,148,send,,,,,,,,,,0,20
736311.2558450098,49,141.0,148,send,,,,,,,,,,0,20
736404.9008141805,37,124.0,148,send,,,,,,,,,,0,20
736506.4316459998,46,117.0,148,send,,,,,,,,,,0,20
736599.4454880117,26,148.0,148,send,,,,,,,,,,0,20
736708.2848579964,33,148.0,148,send,,,,,,,,,,0,20
736810.9722008929,0,148.0,148,send,,,,,,,,,,0,20
736914.7097073421,3,146.0,148,send,,,,,,,,,,0,20
737017.4644727346,8,148.0,148,send,,,,,,,,,,0,20
737120.7636833792,19,148.0,148,send,,,,,,,,,,0,20
737233.0600572821,42,148.0,148,send,,,,,,,,,,0,20
737329.3131302706,31,147.0,148,send,,,,,,,,,,0,20
737443.4825871781,27,148.0,148,send,,,,,,,,,,0,20
737549.59537992,7,148.0,148,send,,,,,,,,,,0,20
737654.786889945,17,148.0,148,send,,,,,,,,,,0,20
737755.8417752737,14,148.0,148,send,,,,,,,,,,0,20
737865.1376974952,38,148.0,148,send,,,,,,,,,,0,20
737974.6563943333,23,95.0,148,send,,,,,,,,,,0,20
738092.072961377,10,148.0,148,send,,,,,,,,,,0,20
738211.3093441896,48,148.0,148,send,,,,,,,,,,0,20
738320.1247951903,34,148.0,148,send,,,,,,,,,,0,20
738448.3844417079,1,148.0,148,send,,,,,,,,,,0,20
738557.2356013167,40,148.0,148,send,,,,,,,,,,0,20
738676.5970135141,15,148.0,148,send,,,,,,,,,,0,20
738798.921072675,36,140.0,148,send,,,,,,,,,,0,20
738911.7343744803,43,113.0,148,send,,,,,,,,,,0,20
739037.1740689733,45,148.0,148,send,,,,,,,,,,0,20
739149.8691109676,18,148.0,148,send,,,,,,,,,,0,20
739272.9758974618,47,148.0,148,send,,,,,,,,,,0,20
739387.9848889675,32,148.0,148,send,,,,,,,,,,0,20
739493.4380943477,5,148.0,148,send,,,,,,,,,,0,20
739608.3018229802,44,148.0,148,send,,,,,,,,,,0,20
739715.1680433481,9,139.0,148,send,,,,,,,,,,0,20
739822.6942302184,11,148.0,148,send,,,,,,,,,,0,20
739929.751023786,30,148.0,148,send,,,,,,,,,,0,20
740029.835343055,13,148.0,148,send,,,,,,,,,,0,20
740138.2616384233,4,148.0,148,send,,,,,,,,,,0,20
740230.138022797,25,148.0,148,send,,,,,,,,,,0,20
740321.5857577415,35,142.0,148,send,,,,,,,,,,0,20
740414.0159577149,28,136.0,148,send,,,,,,,,,,0,20
740505.5006316522,21,121.0,148,send,,,,,,,,,,0,20
740589.8455303813,22,148.0,148,send,,,,,,,,,,0,20
740681.6478401532,16,97.0,149,send,,,,,,,,,,0,20
740758.9696946103,2,77.0,149,send,,,,,,,,,,0,20
740850.553483769,6,149.0,149,send,,,,,,,,,,0,20
740927.8293881337,39,149.0,149,send,,,,,,,,,,0,20
741011.9561986554,41,149.0,149,send,,,,,,,,,,0,20
741096.0107174108,24,109.0,149,send,,,,,,,,,,0,20
741143.628203929,29,48.0,149,send,,,,,,,,,,0,20
741228.7293540312,12,149.0,149,send,,,,,,,,,,0,20
741315.039113924,49,142.0,149,send,,,,,,,,,,0,20
741409.0100355787,37,125.0,149,send,,,,,,,,,,0,20
741502.3499923348,46,118.0,149,send,,,,,,,,,,0,20
741603.5271416766,26,149.0,149,send,,,,,,,,,,0,20
741703.7809565509,33,149.0,149,send,,,,,,,,,,0,20
741815.4761023384,0,149.0,149,send,,,,,,,,,,0,20
741910.2028651714,3,147.0,149,send,,,,,,,,,,0,20
742021.9713149053,8,149.0,149,send,,,,,,,,,,0,20
742125.2942710933,19,149.0,149,send,,,,,,,,,,0,20
742228.8369411019,42,149.0,149,send,,,,,,,,,,0,20
742333.5362464507,31,148.0,149,send,,,,,,,,,,0,20
742438.8293213791,27,149.0,149,send,,,,,,,,,,0,20
742544.9822776506,7,149.0,149,send,,,,,,,,,,0,20
742650.3542002065,17,149.0,149,send,,,,,,,,,,0,20
742760.2744650122,14,149.0,149,send,,,,,,,,,,0,20
742869.929684208,38,149.0,149,send,,,,,,,,,,0,20
742979.4580867281,23,96.0,149,send,,,,,,,,,,0,20
743097.2184936192,10,149.0,149,send,,,,,,,,,,0,20
743206.5382915736,48,149.0,149,send,,,,,,,,,,0,20
743324.8958478062,34,149.0,149,send,,,,,,,,,,0,20
743443.6118332105,1,149.0,149,send,,,,,,,,,,0,20
743562.0082098141,40,149.0,149,send,,,,,,,,,,0,20
743681.8271396183,15,149.0,149,send,,,,,,,,,,0,20
743793.975887678,36,141.0,149,send,,,,,,,,,,0,20
743916.6795594774,43,114.0,149,send,,,,,,,,,,0,20
744032.2340331897,45,149.0,149,send,,,,,,,,,,0,20
744154.8091467512,18,149.0,149,send,,,,,,,,,,0,20
744267.9351287279,47,149.0,149,send,,,,,,,,,,0,20
744383.3603773984,32,149.0,149,send,,,,,,,,,,0,20
744498.0626059168,5,149.0,149,send,,,,,,,,,,0,20
744603.6157159656,44,149.0,149,send,,,,,,,,,,0,20
744719.8541503627,9,140.0,149,send,,,,,,,,,,0,20
744817.9998169583,11,149.0,149,send,,,,,,,,,,0,20
744925.3606813238,30,149.0,149,send,,,,,,,,,,0,20
745034.2256855172,13,149.0,149,send,,,,,,,,,,0,20
745134.229675558,4,149.0,149,send,,,,,,,,,,0,20
745226.1247879874,25,149.0,149,send,,,,,,,,,,0,20
745325.598992551,35,143.0,149,send,,,,,,,,,,0,20
745410.0011089636,28,137.0,149,send,,,,,,,,,,0,20
745501.797891162,21,122.0,149,send,,,,,,,,,,0,20
745593.5482708715,22,149.0,149,send,,,,,,,,,,0,20
745678.2523960732,16,98.0,150,send,,,,,,,,,,0,20
745762.3651386903,2,78.0,150,send,,,,,,,,,,0,20
745847.1600511526,6,150.0,150,send,,,,,,,,,,0,20
745931.2228207501,39,150.0,150,send,,,,,,,,,,0,20
746008.2661583184,41,150.0,150,send,,,,,,,,,,0,20
746093.9176405607,24,110.0,150,send,,,,,,,,,,0,20
